,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
return,9.192588177565252,9.034261089615292,9.242806795067697,9.036828381665252,9.1051071398504,9.120320871426442,9.305747691111126,9.109690845367872,9.374353098230298,9.095763999049987,9.145053482538696,9.010640341345,9.061397294802957,9.244887636578309,9.276698520981041,9.089923614016534,9.303511179253539,9.203683790275974,9.219349026731768,8.947216550690838,9.045513347210154,9.043750072458703,9.243539971728957,9.161273865507448,9.159157921053438,9.05458941400352,8.906751959881397,9.20541908101253,9.098941054599818,9.212874460043494,9.406374194873864,9.420685618222747,8.939476404707232,9.343358079597378,9.000130001541136,8.99044794375075,8.892114879235566,9.268372319524198,9.345250488545274,9.085568615977666,9.131076344161261,8.832564727059793,9.272170073295605,8.876548583871557,9.31928738840365,9.27897514024089,9.165950839591552,9.287158826995693,9.187279319186905,9.087514490129793,9.146165409067345,9.29431303371793,8.986595828879754,9.220410163709392,9.245036353839224,9.268489858553497,9.061701513831826,9.01453659771106,9.008513488372216,9.185449580175797,9.042496266471604,8.966976569497994,9.084202149596523,8.968454685303676,8.925571804226033,9.405073310825534,9.087783092314858,9.211245627390959,9.086064798184047,9.51231051630901,9.222398065640323,9.100154538473145,9.216328978477202,9.443002310321255,9.221113585038553,9.050356557193327,9.215120239338573,9.130136778466293,9.188724199983984,9.009609745118782,9.113921925290844,9.198757999407176,9.149940874570202,8.933935402598745,9.136258456659258,9.241798483579954,9.21050253446354,9.267775572753713,9.047194704740871,9.169867696969778,9.067151232146719,9.34119356534593,9.128024273741365,9.133567042050016,9.123154167691615,9.044480218907362,8.964752892726723,9.171757572513307,8.839355033164345,9.266364121463257
volatility,0.20210305847070117,0.19697771857440133,0.20439098979729012,0.19647781973508988,0.19882179422801932,0.19966936850160436,0.20486785981627692,0.19920073456611795,0.2083103798137651,0.19826321528162583,0.20077777703038502,0.19628383284232195,0.19753093697216678,0.20410830539257818,0.204573139569273,0.19841252021106345,0.20547965898534287,0.20144781917346577,0.20318735290117468,0.19371743832069596,0.19745284897029158,0.19760890951306603,0.20386871673365212,0.20059315658941548,0.19994125126290496,0.19674456429452875,0.193027509658701,0.20251997695159504,0.19843523376881536,0.20294733226906705,0.2079301813170809,0.20866132642310828,0.1937182220003923,0.20641045387611262,0.195882984763575,0.19564189708134347,0.1924858601249329,0.20479591144394782,0.2060285065259345,0.19799924490098533,0.19983433172017068,0.1899469625333012,0.20410172615658329,0.19150275642586595,0.2058384208770033,0.20514317570223908,0.20096538133168587,0.20509715532752645,0.20209136439486258,0.1991786071538428,0.20043175490038773,0.20488707848932095,0.19500927952866584,0.20269698955637572,0.20449196586544005,0.2041831525096964,0.19722034985355805,0.1961331209892888,0.1960472115108036,0.20168259033917757,0.1973014601624107,0.19457652121377084,0.19888444043744366,0.19430889953481342,0.19318119704623812,0.20885443918733096,0.19748391127368795,0.20250222142368787,0.19883480373757084,0.212587322848499,0.20211495849942265,0.19877903603013372,0.20248133491341339,0.21059004089637265,0.20320878298859898,0.1960377004676805,0.20271159258166888,0.2001243978749892,0.20218202798185728,0.1954296392935425,0.1987715228981592,0.20282255760803047,0.20021822089820807,0.19298962173897552,0.20008678206921873,0.20320886901374607,0.20199884601916177,0.2046259038321084,0.19651385205364827,0.20149672197274912,0.1983376681837816,0.2062786785666373,0.20024410818544602,0.19921385937746128,0.2004352443388919,0.19678371470958675,0.19447551522425965,0.19993669180969872,0.1906683518142452,0.20418590634590386
